id,附加费,币种,20底,40底,40HQ底,单票,付款方式
57159,LSS,USD,20,40,40,,PREPAID
56858,TLX,CNY,,,,350.0,PREPAID
56858,LSS,USD,20,40,40,,PREPAID
83143,THC,CNY,875,1488,1488,,PREPAID
57193,THC,CNY,875,1488,1488,,PREPAID
83143,DOC,CNY,,,,450.0,PREPAID
56935,THC,CNY,875,1488,1488,,PREPAID
57193,DOC,CNY,,,,450.0,PREPAID
83143,SEAL,CNY,60,60,60,,PREPAID
56935,DOC,CNY,,,,450.0,PREPAID
57193,SEAL,CNY,60,60,60,,PREPAID
83143,TLX,CNY,,,,350.0,PREPAID
56935,SEAL,CNY,60,60,60,,PREPAID
83143,EIR,CNY,25,25,25,,PREPAID
57193,EIR,CNY,25,25,25,,PREPAID
83143,LSS,USD,20,40,40,,PREPAID
57193,LSS,USD,20,40,40,,PREPAID
56935,TLX,CNY,,,,350.0,PREPAID
56935,LSS,USD,20,40,40,,PREPAID
83206,THC,CNY,875,1488,1488,,PREPAID
83206,DOC,CNY,,,,450.0,PREPAID
83206,SEAL,CNY,60,60,60,,PREPAID
83156,THC,CNY,875,1488,1488,,PREPAID
83206,TLX,CNY,,,,350.0,PREPAID
56966,THC,CNY,875,1488,1488,,PREPAID
83206,EIR,CNY,25,25,25,,PREPAID
83156,SEAL,CNY,60,60,60,,PREPAID
83206,LSS,USD,20,40,40,,PREPAID
56966,DOC,CNY,,,,450.0,PREPAID
83156,TLX,CNY,,,,350.0,PREPAID
56966,SEAL,CNY,60,60,60,,PREPAID
83156,EIR,CNY,25,25,25,,PREPAID
56966,EIR,CNY,25,25,25,,PREPAID
83156,LSS,USD,20,40,40,,PREPAID
83694,THC,CNY,875,1488,1488,,PREPAID
56966,TLX,CNY,,,,350.0,PREPAID
83694,DOC,CNY,,,,450.0,PREPAID
56966,LSS,USD,20,40,40,,PREPAID
83694,SEAL,CNY,60,60,60,,PREPAID
83694,EIR,CNY,25,25,25,,PREPAID
83219,THC,CNY,875,1488,1488,,PREPAID
83694,TLX,CNY,,,,350.0,PREPAID
83219,DOC,CNY,,,,450.0,PREPAID
83694,LSS,USD,20,40,40,,PREPAID
83219,SEAL,CNY,60,60,60,,PREPAID
83219,TLX,CNY,,,,350.0,PREPAID
83219,EIR,CNY,25,25,25,,PREPAID
83219,LSS,USD,20,40,40,,PREPAID
56856,THC,CNY,875,1488,1488,,PREPAID
56856,DOC,CNY,,,,450.0,PREPAID
83707,THC,CNY,875,1488,1488,,PREPAID
56856,SEAL,CNY,60,60,60,,PREPAID
83707,DOC,CNY,,,,450.0,PREPAID
56856,EIR,CNY,25,25,25,,PREPAID
83707,SEAL,CNY,60,60,60,,PREPAID
56856,TLX,CNY,,,,350.0,PREPAID
83707,EIR,CNY,25,25,25,,PREPAID
56856,LSS,USD,20,40,40,,PREPAID
83707,TLX,CNY,,,,350.0,PREPAID
83707,LSS,USD,20,40,40,,PREPAID
56933,THC,CNY,875,1488,1488,,PREPAID
75089,THC,CNY,875,1488,1488,,PREPAID
56933,DOC,CNY,,,,450.0,PREPAID
75089,DOC,CNY,,,,450.0,PREPAID
56933,SEAL,CNY,60,60,60,,PREPAID
75089,SEAL,CNY,60,60,60,,PREPAID
56933,EIR,CNY,25,25,25,,PREPAID
75089,TLX,CNY,,,,350.0,PREPAID
56933,TLX,CNY,,,,350.0,PREPAID
75089,EIR,CNY,25,25,25,,PREPAID
56933,LSS,USD,20,40,40,,PREPAID
75089,LSS,USD,20,40,40,,PREPAID
75099,THC,CNY,875,1488,1488,,PREPAID
56964,THC,CNY,875,1488,1488,,PREPAID
75099,DOC,CNY,,,,450.0,PREPAID
56964,DOC,CNY,,,,450.0,PREPAID
75099,SEAL,CNY,60,60,60,,PREPAID
75099,TLX,CNY,,,,350.0,PREPAID
56964,SEAL,CNY,60,60,60,,PREPAID
75099,EIR,CNY,25,25,25,,PREPAID
56964,EIR,CNY,25,25,25,,PREPAID
75099,LSS,USD,20,40,40,,PREPAID
56964,TLX,CNY,,,,350.0,PREPAID
56964,LSS,USD,20,40,40,,PREPAID
57057,THC,CNY,875,1488,1488,,PREPAID
57057,DOC,CNY,,,,450.0,PREPAID
57057,SEAL,CNY,60,60,60,,PREPAID
57057,EIR,CNY,25,25,25,,PREPAID
57057,TLX,CNY,,,,350.0,PREPAID
57057,LSS,USD,20,40,40,,PREPAID
57095,THC,CNY,875,1488,1488,,PREPAID
57095,DOC,CNY,,,,450.0,PREPAID
57095,SEAL,CNY,60,60,60,,PREPAID
57095,EIR,CNY,25,25,25,,PREPAID
57095,TLX,CNY,,,,350.0,PREPAID
57095,LSS,USD,20,40,40,,PREPAID
193678,THC,CNY,760,1287,1287,,PREPAID
193678,DOC,CNY,,,,450.0,PREPAID
57126,THC,CNY,875,1488,1488,,PREPAID
193678,SEAL,CNY,30,30,30,,PREPAID
57126,DOC,CNY,,,,450.0,PREPAID
57126,SEAL,CNY,60,60,60,,PREPAID
57126,EIR,CNY,25,25,25,,PREPAID
57126,TLX,CNY,,,,350.0,PREPAID
193679,THC,CNY,760,1287,1287,,PREPAID
57126,LSS,USD,20,40,40,,PREPAID
193679,DOC,CNY,,,,450.0,PREPAID
193679,SEAL,CNY,30,30,30,,PREPAID
57157,THC,CNY,875,1488,1488,,PREPAID
193680,THC,CNY,760,1287,1287,,PREPAID
57157,DOC,CNY,,,,450.0,PREPAID
193680,DOC,CNY,,,,450.0,PREPAID
57157,SEAL,CNY,60,60,60,,PREPAID
193680,SEAL,CNY,30,30,30,,PREPAID
57157,TLX,CNY,,,,350.0,PREPAID
57157,EIR,CNY,25,25,25,,PREPAID
57157,LSS,USD,20,40,40,,PREPAID
193681,THC,CNY,760,1287,1287,,PREPAID
193681,DOC,CNY,,,,450.0,PREPAID
193681,SEAL,CNY,30,30,30,,PREPAID
57191,THC,CNY,875,1488,1488,,PREPAID
57191,DOC,CNY,,,,450.0,PREPAID
193682,THC,CNY,760,1287,1287,,PREPAID
57191,SEAL,CNY,60,60,60,,PREPAID
193682,DOC,CNY,,,,450.0,PREPAID
57191,TLX,CNY,,,,350.0,PREPAID
193682,SEAL,CNY,30,30,30,,PREPAID
57191,EIR,CNY,25,25,25,,PREPAID
57191,LSS,USD,20,40,40,,PREPAID
193683,THC,CNY,760,1287,1287,,PREPAID
83142,THC,CNY,875,1488,1488,,PREPAID
193683,DOC,CNY,,,,450.0,PREPAID
83142,DOC,CNY,,,,450.0,PREPAID
193683,SEAL,CNY,30,30,30,,PREPAID
83142,SEAL,CNY,60,60,60,,PREPAID
83142,TLX,CNY,,,,350.0,PREPAID
83142,EIR,CNY,25,25,25,,PREPAID
193684,THC,CNY,760,1287,1287,,PREPAID
83142,LSS,USD,20,40,40,,PREPAID
193684,DOC,CNY,,,,450.0,PREPAID
193684,SEAL,CNY,30,30,30,,PREPAID
83205,THC,CNY,875,1488,1488,,PREPAID
193685,THC,CNY,760,1287,1287,,PREPAID
83205,DOC,CNY,,,,450.0,PREPAID
193685,DOC,CNY,,,,450.0,PREPAID
83205,SEAL,CNY,60,60,60,,PREPAID
193685,SEAL,CNY,30,30,30,,PREPAID
83205,TLX,CNY,,,,350.0,PREPAID
83205,EIR,CNY,25,25,25,,PREPAID
193686,THC,CNY,760,1287,1287,,PREPAID
83205,LSS,USD,20,40,40,,PREPAID
193686,DOC,CNY,,,,450.0,PREPAID
193686,SEAL,CNY,30,30,30,,PREPAID
83693,THC,CNY,875,1488,1488,,PREPAID
83693,DOC,CNY,,,,450.0,PREPAID
83693,SEAL,CNY,60,60,60,,PREPAID
83693,EIR,CNY,25,25,25,,PREPAID
193687,THC,CNY,760,1287,1287,,PREPAID
83693,TLX,CNY,,,,350.0,PREPAID
193687,DOC,CNY,,,,450.0,PREPAID
83693,LSS,USD,20,40,40,,PREPAID
193687,SEAL,CNY,30,30,30,,PREPAID
193668,THC,CNY,760,1287,1287,,PREPAID
193668,DOC,CNY,,,,450.0,PREPAID
193668,SEAL,CNY,30,30,30,,PREPAID
193669,THC,CNY,760,1287,1287,,PREPAID
193669,DOC,CNY,,,,450.0,PREPAID
193669,SEAL,CNY,30,30,30,,PREPAID
193670,THC,CNY,760,1287,1287,,PREPAID
193670,DOC,CNY,,,,450.0,PREPAID
193670,SEAL,CNY,30,30,30,,PREPAID
193671,THC,CNY,760,1287,1287,,PREPAID
193671,DOC,CNY,,,,450.0,PREPAID
193671,SEAL,CNY,30,30,30,,PREPAID
193672,THC,CNY,760,1287,1287,,PREPAID
193672,DOC,CNY,,,,450.0,PREPAID
193672,SEAL,CNY,30,30,30,,PREPAID
193673,THC,CNY,760,1287,1287,,PREPAID
193673,DOC,CNY,,,,450.0,PREPAID
193673,SEAL,CNY,30,30,30,,PREPAID
193674,THC,CNY,760,1287,1287,,PREPAID
193688,THC,CNY,760,1287,1287,,PREPAID
193674,DOC,CNY,,,,450.0,PREPAID
193688,DOC,CNY,,,,450.0,PREPAID
193674,SEAL,CNY,30,30,30,,PREPAID
193688,SEAL,CNY,30,30,30,,PREPAID
193675,THC,CNY,760,1287,1287,,PREPAID
193689,THC,CNY,760,1287,1287,,PREPAID
193689,DOC,CNY,,,,450.0,PREPAID
193675,DOC,CNY,,,,450.0,PREPAID
193675,SEAL,CNY,30,30,30,,PREPAID
193689,SEAL,CNY,30,30,30,,PREPAID
193690,THC,CNY,760,1287,1287,,PREPAID
193676,THC,CNY,760,1287,1287,,PREPAID
193690,DOC,CNY,,,,450.0,PREPAID
193690,SEAL,CNY,30,30,30,,PREPAID
193676,DOC,CNY,,,,450.0,PREPAID
193676,SEAL,CNY,30,30,30,,PREPAID
193691,THC,CNY,760,1287,1287,,PREPAID
193691,DOC,CNY,,,,450.0,PREPAID
193677,THC,CNY,760,1287,1287,,PREPAID
193691,SEAL,CNY,30,30,30,,PREPAID
193677,DOC,CNY,,,,450.0,PREPAID
193677,SEAL,CNY,30,30,30,,PREPAID
193692,THC,CNY,760,1287,1287,,PREPAID
193692,DOC,CNY,,,,450.0,PREPAID
193692,SEAL,CNY,30,30,30,,PREPAID
193693,THC,CNY,760,1287,1287,,PREPAID
193693,DOC,CNY,,,,450.0,PREPAID
193693,SEAL,CNY,30,30,30,,PREPAID
193694,THC,CNY,760,1287,1287,,PREPAID
193694,DOC,CNY,,,,450.0,PREPAID
193694,SEAL,CNY,30,30,30,,PREPAID
193695,THC,CNY,760,1287,1287,,PREPAID
193695,DOC,CNY,,,,450.0,PREPAID
193695,SEAL,CNY,30,30,30,,PREPAID
193696,THC,CNY,760,1287,1287,,PREPAID
193696,DOC,CNY,,,,450.0,PREPAID
193696,SEAL,CNY,30,30,30,,PREPAID
153173,THC,CNY,680,1050,1050,,PREPAID
153173,VGM,CNY,20,20,20,,PREPAID
153173,SEAL,CNY,30,30,30,,PREPAID
153173,DOC,CNY,,,,500.0,PREPAID
193697,THC,CNY,760,1287,1287,,PREPAID
153173,TLX,CNY,,,,500.0,PREPAID
193697,DOC,CNY,,,,450.0,PREPAID
153173,EIR,CNY,40,40,40,,PREPAID
193697,SEAL,CNY,30,30,30,,PREPAID
153173,PTS,CNY,64,96,96,,PREPAID
153173,LSS,USD,20,40,40,,PREPAID
153174,THC,CNY,680,1050,1050,,PREPAID
153174,VGM,CNY,20,20,20,,PREPAID
153174,SEAL,CNY,30,30,30,,PREPAID
153174,DOC,CNY,,,,500.0,PREPAID
153174,TLX,CNY,,,,500.0,PREPAID
153174,EIR,CNY,40,40,40,,PREPAID
153174,PTS,CNY,64,96,96,,PREPAID
153174,LSS,USD,20,40,40,,PREPAID
153118,THC,CNY,680,1050,1050,,PREPAID
153175,THC,CNY,680,1050,1050,,PREPAID
193698,THC,CNY,760,1287,1287,,PREPAID
153118,VGM,CNY,20,20,20,,PREPAID
153175,VGM,CNY,20,20,20,,PREPAID
193698,DOC,CNY,,,,450.0,PREPAID
153118,SEAL,CNY,30,30,30,,PREPAID
193698,SEAL,CNY,30,30,30,,PREPAID
153175,DOC,CNY,,,,500.0,PREPAID
153118,DOC,CNY,,,,500.0,PREPAID
153175,TLX,CNY,,,,500.0,PREPAID
153118,TLX,CNY,,,,500.0,PREPAID
153175,EIR,CNY,40,40,40,,PREPAID
153118,EIR,CNY,40,40,40,,PREPAID
153175,PTS,CNY,64,96,96,,PREPAID
AID
153118,PTS,CNY,64,96,96,,PREPAID
153175,LSS,USD,20,40,40,,PREPAID
153118,LSS,USD,20,40,40,,PREPAID
193699,DOC,CNY,,,,450.0,PREPAID
193699,SEAL,CNY,30,30,30,,PREPAID
153205,THC,CNY,680,1050,1050,,PREPAID
153129,THC,CNY,680,1050,1050,,PREPAID
153205,VGM,CNY,20,20,20,,PREPAID
153129,VGM,CNY,20,20,20,,PREPAID
153129,SEAL,CNY,30,30,30,,PREPAID
193700,THC,CNY,760,1287,1287,,PREPAID
153205,SEAL,CNY,30,30,30,,PREPAID
153129,DOC,CNY,,,,500.0,PREPAID
153129,TLX,CNY,,,,500.0,PREPAID
153129,EIR,CNY,40,40,40,,PREPAID
193700,DOC,CNY,,,,450.0,PREPAID
153205,DOC,CNY,,,,500.0,PREPAID
ID
153129,TKF,CNY,,,,75.0,PREPAID
153205,TLX,CNY,,,,500.0,PREPAID
193700,SEAL,CNY,30,30,30,,PREPAID
153205,EIR,CNY,40,40,40,,PREPAID
153205,PTS,CNY,314,346,346,,PREPAID
153205,LSS,USD,20,40,40,,PREPAID
153205,TKF,CNY,,,,75.0,PREPAID
153205,GRI,CNY,30,30,30,,PREPAID
153135,THC,CNY,680,1050,1050,,PREPAID
153135,VGM,CNY,20,20,20,,PREPAID
153135,SEAL,CNY,30,30,30,,PREPAID
153050,THC,CNY,680,1050,1050,,PREPAID
153135,DOC,CNY,,,,500.0,PREPAID
153050,VGM,CNY,20,20,20,,PREPAID
153135,TLX,CNY,,,,500.0,PREPAID
153050,SEAL,CNY,30,30,30,,PREPAID
153211,THC,CNY,680,1050,1050,,PREPAID
153135,EIR,CNY,40,40,40,,PREPAID
153050,DOC,CNY,,,,500.0,PREPAID
153211,VGM,CNY,20,20,20,,PREPAID
153135,PTS,CNY,64,96,96,,PREPAID
153211,SEAL,CNY,30,30,30,,PREPAID
153135,LSS,USD,20,40,40,,PREPAID
153050,TLX,CNY,,,,500.0,PREPAID
153211,DOC,CNY,,,,500.0,PREPAID
153050,EIR,CNY,40,40,40,,PREPAID
153211,TLX,CNY,,,,500.0,PREPAID
153136,THC,CNY,680,1050,1050,,PREPAID
153136,VGM,CNY,20,20,20,,PREPAID
153050,PTS,CNY,314,346,346,,PREPAID
153050,TKF,CNY,,,,75.0,PREPAID

153136,SEAL,CNY,30,30,30,,PREPAID
153211,LSS,USD,20,40,40,,PREPAID
153136,DOC,CNY,,,,500.0,PREPAID
153136,TLX,CNY,,,,500.0,PREPAID
153050,GRI,CNY,30,30,30,,PREPAID
153136,EIR,CNY,40,40,40,,PREPAID
153136,PTS,CNY,64,96,96,,PREPAID
153212,THC,CNY,680,1050,1050,,PREPAID
153136,LSS,USD,20,40,40,,PREPAID
153212,VGM,CNY,20,20,20,,PREPAID
AID
153212,SEAL,CNY,30,30,30,,PREPAID
153056,VGM,CNY,20,20,20,,PREPAID
153212,DOC,CNY,,,,500.0,PREPAID
153056,SEAL,CNY,30,30,30,,PREPAID
153212,TLX,CNY,,,,500.0,PREPAID
153056,DOC,CNY,,,,500.0,PREPAID
153212,EIR,CNY,40,40,40,,PREPAID
153137,THC,CNY,680,1050,1050,,PREPAID
153212,PTS,CNY,64,96,96,,PREPAID
153056,TLX,CNY,,,,500.0,PREPAID
153137,VGM,CNY,20,20,20,,PREPAID
153056,EIR,CNY,40,40,40,,PREPAID
153212,LSS,USD,20,40,40,,PREPAID
153137,SEAL,CNY,30,30,30,,PREPAID
153137,DOC,CNY,,,,500.0,PREPAID
153056,PTS,CNY,64,96,96,,PREPAID
153137,TLX,CNY,,,,500.0,PREPAID
153137,EIR,CNY,40,40,40,,PREPAID
153056,LSS,USD,20,40,40,,PREPAID
153137,PTS,CNY,64,96,96,,PREPAID
153213,THC,CNY,680,1050,1050,,PREPAID
153213,VGM,CNY,20,20,20,,PREPAID
153137,LSS,USD,20,40,40,,PREPAID
153213,SEAL,CNY,30,30,30,,PREPAID
153057,THC,CNY,680,1050,1050,,PREPAID
153213,DOC,CNY,,,,500.0,PREPAID
153213,TLX,CNY,,,,500.0,PREPAID
153057,VGM,CNY,20,20,20,,PREPAID
153148,THC,CNY,680,1050,1050,,PREPAID
153213,EIR,CNY,40,40,40,,PREPAID
153057,SEAL,CNY,30,30,30,,PREPAID
153213,PTS,CNY,64,96,96,,PREPAID
153057,DOC,CNY,,,,500.0,PREPAID
153148,SEAL,CNY,30,30,30,,PREPAID
153213,LSS,USD,20,40,40,,PREPAID
153057,TLX,CNY,,,,500.0,PREPAID
153148,TLX,CNY,,,,500.0,PREPAID
153057,EIR,CNY,40,40,40,,PREPAID
153057,PTS,CNY,64,96,96,,PREPAID
153231,THC,CNY,680,1050,1050,,PREPAID
153148,EIR,CNY,40,40,40,,PREPAID
153057,LSS,USD,20,40,40,,PREPAID
153148,PTS,CNY,314,346,346,,PREPAID
153231,VGM,CNY,20,20,20,,PREPAID
153231,SEAL,CNY,30,30,30,,PREPAID
153148,TKF,CNY,,,,75.0,PREPAID
153231,DOC,CNY,,,,500.0,PREPAID
153148,GRI,CNY,30,30,30,,PREPAID
153231,TLX,CNY,,,,500.0,PREPAID
153231,EIR,CNY,40,40,40,,PREPAID
153058,THC,CNY,680,1050,1050,,PREPAID
153231,PTS,CNY,314,346,346,,PREPAID
153231,LSS,USD,20,40,40,,PREPAID
153154,THC,CNY,680,1050,1050,,PREPAID
153058,VGM,CNY,20,20,20,,PREPAID
153154,VGM,CNY,20,20,20,,PREPAID
153058,SEAL,CNY,30,30,30,,PREPAID
153154,SEAL,CNY,30,30,30,,PREPAID
153231,TKF,CNY,,,,75.0,PREPAID
153058,DOC,CNY,,,,500.0,PREPAID
153231,GRI,CNY,30,30,30,,PREPAID
153058,TLX,CNY,,,,500.0,PREPAID
153154,TLX,CNY,,,,500.0,PREPAID
153058,EIR,CNY,40,40,40,,PREPAID
153058,PTS,CNY,64,96,96,,PREPAID
153058,LSS,USD,20,40,40,,PREPAID
153154,EIR,CNY,40,40,40,,PREPAID
153233,THC,CNY,680,1050,1050,,PREPAID
153154,PTS,CNY,64,96,96,,PREPAID
153233,VGM,CNY,20,20,20,,PREPAID
153154,LSS,USD,20,40,40,,PREPAID
153233,SEAL,CNY,30,30,30,,PREPAID
153110,THC,CNY,680,1050,1050,,PREPAID
153110,VGM,CNY,20,20,20,,PREPAID
153233,DOC,CNY,,,,500.0,PREPAID
153233,TLX,CNY,,,,500.0,PREPAID
153110,SEAL,CNY,30,30,30,,PREPAID
153233,EIR,CNY,40,40,40,,PREPAID
AID
153110,DOC,CNY,,,,500.0,PREPAID
153233,PTS,CNY,64,96,96,,PREPAID
153155,VGM,CNY,20,20,20,,PREPAID
153110,TLX,CNY,,,,500.0,PREPAID
153155,SEAL,CNY,30,30,30,,PREPAID
153233,LSS,USD,20,40,40,,PREPAID
153110,EIR,CNY,40,40,40,,PREPAID
153155,DOC,CNY,,,,500.0,PREPAID
153110,PTS,CNY,314,346,346,,PREPAID
153155,TLX,CNY,,,,500.0,PREPAID
153110,TKF,CNY,,,,75.0,PREPAID
153155,EIR,CNY,40,40,40,,PREPAID
153110,GRI,CNY,30,30,30,,PREPAID
153155,PTS,CNY,64,96,96,,PREPAID
153234,THC,CNY,680,1050,1050,,PREPAID
153155,LSS,USD,20,40,40,,PREPAID
153234,VGM,CNY,20,20,20,,PREPAID
153234,SEAL,CNY,30,30,30,,PREPAID
153116,THC,CNY,680,1050,1050,,PREPAID
153234,DOC,CNY,,,,500.0,PREPAID
153116,VGM,CNY,20,20,20,,PREPAID
153234,TLX,CNY,,,,500.0,PREPAID
153156,THC,CNY,680,1050,1050,,PREPAID
153234,EIR,CNY,40,40,40,,PREPAID
153156,VGM,CNY,20,20,20,,PREPAID
153116,DOC,CNY,,,,500.0,PREPAID
153234,PTS,CNY,64,96,96,,PREPAID
153156,SEAL,CNY,30,30,30,,PREPAID
153116,TLX,CNY,,,,500.0,PREPAID
153234,LSS,USD,20,40,40,,PREPAID
153156,DOC,CNY,,,,500.0,PREPAID

153116,PTS,CNY,64,96,96,,PREPAID
153156,TLX,CNY,,,,500.0,PREPAID
153116,LSS,USD,20,40,40,,PREPAID
153156,EIR,CNY,40,40,40,,PREPAID
153156,PTS,CNY,64,96,96,,PREPAID
153156,LSS,USD,20,40,40,,PREPAID
153117,THC,CNY,680,1050,1050,,PREPAID
153167,THC,CNY,680,1050,1050,,PREPAID
153117,VGM,CNY,20,20,20,,PREPAID
153167,VGM,CNY,20,20,20,,PREPAID
153117,SEAL,CNY,30,30,30,,PREPAID
153167,SEAL,CNY,30,30,30,,PREPAID
153117,DOC,CNY,,,,500.0,PREPAID
153167,DOC,CNY,,,,500.0,PREPAID
153117,TLX,CNY,,,,500.0,PREPAID
153167,TLX,CNY,,,,500.0,PREPAID
153117,EIR,CNY,40,40,40,,PREPAID
153167,EIR,CNY,40,40,40,,PREPAID
153117,PTS,CNY,64,96,96,,PREPAID
153167,PTS,CNY,314,346,346,,PREPAID
153117,LSS,USD,20,40,40,,PREPAID
153167,TKF,CNY,,,,75.0,PREPAID
153167,GRI,CNY,30,30,30,,PREPAID
153246,THC,CNY,680,1050,1050,,PREPAID
153246,VGM,CNY,20,20,20,,PREPAID
153246,SEAL,CNY,30,30,30,,PREPAID
153246,DOC,CNY,,,,500.0,PREPAID
153246,TLX,CNY,,,,500.0,PREPAID
153246,EIR,CNY,40,40,40,,PREPAID
153246,PTS,CNY,64,96,96,,PREPAID
153246,LSS,USD,20,40,40,,PREPAID
153247,THC,CNY,680,1050,1050,,PREPAID
153247,VGM,CNY,20,20,20,,PREPAID
153247,SEAL,CNY,30,30,30,,PREPAID
153247,DOC,CNY,,,,500.0,PREPAID
153247,TLX,CNY,,,,500.0,PREPAID
153247,EIR,CNY,40,40,40,,PREPAID
153247,PTS,CNY,64,96,96,,PREPAID
153325,THC,CNY,680,1050,1050,,PREPAID
153247,LSS,USD,20,40,40,,PREPAID
153325,VGM,CNY,20,20,20,,PREPAID
153325,SEAL,CNY,30,30,30,,PREPAID
153325,DOC,CNY,,,,500.0,PREPAID
153248,THC,CNY,680,1050,1050,,PREPAID
153325,TLX,CNY,,,,500.0,PREPAID
153248,VGM,CNY,20,20,20,,PREPAID
153325,EIR,CNY,40,40,40,,PREPAID
153248,SEAL,CNY,30,30,30,,PREPAID
153325,PTS,CNY,64,96,96,,PREPAID
153248,DOC,CNY,,,,500.0,PREPAID
153325,LSS,USD,20,40,40,,PREPAID
153248,TLX,CNY,,,,500.0,PREPAID
153248,EIR,CNY,40,40,40,,PREPAID
153248,PTS,CNY,64,96,96,,PREPAID
153248,LSS,USD,20,40,40,,PREPAID
153326,THC,CNY,680,1050,1050,,PREPAID
153326,VGM,CNY,20,20,20,,PREPAID
153326,SEAL,CNY,30,30,30,,PREPAID
153326,DOC,CNY,,,,500.0,PREPAID
153251,THC,CNY,680,1050,1050,,PREPAID
153326,TLX,CNY,,,,500.0,PREPAID
153251,VGM,CNY,20,20,20,,PREPAID
153326,EIR,CNY,40,40,40,,PREPAID
153251,SEAL,CNY,30,30,30,,PREPAID
153326,PTS,CNY,64,96,96,,PREPAID
153251,DOC,CNY,,,,500.0,PREPAID
153326,LSS,USD,20,40,40,,PREPAID
153251,TLX,CNY,,,,500.0,PREPAID
153251,EIR,CNY,40,40,40,,PREPAID
153251,PTS,CNY,314,346,346,,PREPAID
184984,THC,CNY,650,1000,1000,,PREPAID
153251,LSS,USD,20,40,40,,PREPAID
AID
184984,VGM,CNY,20,20,20,,PREPAID
153251,TKF,CNY,,,,75.0,PREPAID
153327,VGM,CNY,20,20,20,,PREPAID

153251,GRI,CNY,30,30,30,,PREPAID
184984,DOC,CNY,,,,450.0,PREPAID
184984,TLX,CNY,,,,450.0,PREPAID
153327,SEAL,CNY,30,30,30,,PREPAID
184984,BAF,USD,0,0,0,,PREPAID
REPAID
153327,DOC,CNY,,,,500.0,PREPAID
184984,LSS,USD,15,30,30,,PREPAID
153253,VGM,CNY,20,20,20,,PREPAID
153327,TLX,CNY,,,,500.0,PREPAID
153253,SEAL,CNY,30,30,30,,PREPAID
153327,EIR,CNY,40,40,40,,PREPAID
153253,DOC,CNY,,,,500.0,PREPAID
153327,PTS,CNY,64,96,96,,PREPAID
153253,TLX,CNY,,,,500.0,PREPAID
153327,LSS,USD,20,40,40,,PREPAID
153253,EIR,CNY,40,40,40,,PREPAID
184996,THC,CNY,650,1000,1000,,PREPAID
153253,PTS,CNY,64,96,96,,PREPAID
184996,VGM,CNY,20,20,20,,PREPAID
153253,LSS,USD,20,40,40,,PREPAID
184996,SEAL,CNY,60,60,60,,PREPAID
184996,DOC,CNY,,,,450.0,PREPAID
153340,THC,CNY,680,1050,1050,,PREPAID
184996,TLX,CNY,,,,450.0,PREPAID
153340,VGM,CNY,20,20,20,,PREPAID
184996,BAF,USD,0,0,0,,PREPAID
153340,SEAL,CNY,30,30,30,,PREPAID
184996,LSS,USD,15,30,30,,PREPAID
153340,DOC,CNY,,,,500.0,PREPAID
PAID
153340,TLX,CNY,,,,500.0,PREPAID
153254,VGM,CNY,20,20,20,,PREPAID
153340,EIR,CNY,40,40,40,,PREPAID
184997,THC,CNY,650,1000,1000,,PREPAID
153254,SEAL,CNY,30,30,30,,PREPAID
153340,PTS,CNY,314,346,346,,PREPAID
184997,VGM,CNY,20,20,20,,PREPAID
153254,DOC,CNY,,,,500.0,PREPAID
184997,SEAL,CNY,60,60,60,,PREPAID
153340,LSS,USD,20,40,40,,PREPAID
153254,TLX,CNY,,,,500.0,PREPAID
184997,DOC,CNY,,,,450.0,PREPAID
153340,TKF,CNY,,,,75.0,PREPAID
153254,EIR,CNY,40,40,40,,PREPAID
184997,TLX,CNY,,,,450.0,PREPAID
153340,GRI,CNY,30,30,30,,PREPAID
153254,PTS,CNY,64,96,96,,PREPAID
184997,BAF,USD,0,0,0,,PREPAID
153254,LSS,USD,20,40,40,,PREPAID
184997,LSS,USD,15,30,30,,PREPAID
153345,THC,CNY,680,1050,1050,,PREPAID
153266,THC,CNY,680,1050,1050,,PREPAID
153345,VGM,CNY,20,20,20,,PREPAID
184998,THC,CNY,650,1000,1000,,PREPAID
153266,VGM,CNY,20,20,20,,PREPAID
153345,SEAL,CNY,30,30,30,,PREPAID
153266,SEAL,CNY,30,30,30,,PREPAID
184998,VGM,CNY,20,20,20,,PREPAID
153266,DOC,CNY,,,,500.0,PREPAID
153345,TLX,CNY,,,,500.0,PREPAID

153266,TLX,CNY,,,,500.0,PREPAID
184998,DOC,CNY,,,,450.0,PREPAID

153266,EIR,CNY,40,40,40,,PREPAID
153345,PTS,CNY,64,96,96,,PREPAID
153266,PTS,CNY,64,96,96,,PREPAID
153345,LSS,USD,20,40,40,,PREPAID
153266,LSS,USD,20,40,40,,PREPAID
184998,LSS,USD,15,30,30,,PREPAID
153346,THC,CNY,680,1050,1050,,PREPAID
153267,THC,CNY,680,1050,1050,,PREPAID
153346,VGM,CNY,20,20,20,,PREPAID
184999,THC,CNY,650,1000,1000,,PREPAID
153267,VGM,CNY,20,20,20,,PREPAID
184999,VGM,CNY,20,20,20,,PREPAID

153267,SEAL,CNY,30,30,30,,PREPAID
184999,SEAL,CNY,60,60,60,,PREPAID
153346,DOC,CNY,,,,500.0,PREPAID
184999,DOC,CNY,,,,450.0,PREPAID
153267,DOC,CNY,,,,500.0,PREPAID
153346,TLX,CNY,,,,500.0,PREPAID
184999,TLX,CNY,,,,450.0,PREPAID
